id,field_id,pasturetype_id
580,1c1feddd-3c42-471f-83f8-9753b0315e0c,5
594,75edc402-2d7f-4112-a7a4-51662a996fb9,5
599,4dbf15d4-391f-434d-86c8-874f10eedb91,5
610,52ea6924-64c4-4bdc-a272-3b1b83549133,5
612,429f2fe3-e9e9-46ac-b2bb-ca8de466017c,5
621,73d4a46e-0f43-440f-babe-d84b78f29ccf,5
628,f16ed6f5-e68d-4cc1-8ccd-3f8a07fa2f67,5
630,56a48435-601a-486f-9ea1-89f19829db34,2
631,555bd3d0-b2da-4b70-bfe7-87562d00c97c,6
655,093a1430-a626-499f-ae87-f8767299439b,5
661,4403d578-332c-4df9-8f02-bfbdf43abc7c,5
669,90ac83b0-8d55-4a56-bd98-179c1fa8e0c9,5
670,07337b55-2215-4bf9-91ac-47077f272f0e,5
686,8ec0d97e-b3b6-44f7-a8b4-982e880baeef,5
687,bcdc1257-f6ce-4502-bce9-b973dfcf27e9,5
712,29da03b8-e483-4985-b4e6-2c7f05195aa8,5
746,a63067a9-cc15-4cc8-9a03-c3ac7d02da5a,2
749,95ca16bb-a13b-4f4a-adfe-18b853714c53,5
821,fe4f9796-14a8-4f5d-a1d7-c4131d97fde5,5
824,c336026a-1807-4179-9c7d-14965f00752d,5
833,6e8fcb78-788f-4ac2-b105-6b7c04f49236,5
843,61de9f6b-c2c8-4ca1-bcfa-5b6c6eb4b8a2,2
854,3e76c8f7-d576-4419-bf3d-8754bc1ab5c6,2
858,14992cea-62af-4a8d-a9ad-b9b3d1fd0bd6,2
859,80d02ed8-c861-4ec8-a98d-00a40b0909e9,2
861,6d571bd3-8e7c-4519-aae1-9f3f6a1b4093,2
862,06a7b72f-234f-482d-815a-73024ed01808,2
867,aaf8f01e-a9a8-4122-98f8-16504b9e0957,2
871,cf185949-6df2-473a-b965-098f298a12a1,5
891,364de833-a050-4e90-a39d-597f6fc5949b,2
899,444ad763-0cc3-44d8-9124-af93a4c93199,4
901,eb3dc24e-dd5d-4619-ae8b-4cc069a73c6d,4
902,7b5b0b2a-fede-4928-8082-b002388b07b6,2
918,aedcd99b-4ae8-4d13-b2cd-cb1189af73c6,6
924,7f768c70-b2fb-4a7f-bfc1-bcf00c472f09,5
925,7f768c70-b2fb-4a7f-bfc1-bcf00c472f09,6
927,d6327984-fb9a-4771-8c22-2df3f2db587b,5
934,8e3c2f50-1f16-4e00-8ca5-0b6b2b271d78,5
945,3b7536a0-d930-4178-b86a-46614ca3ee0b,5
951,f919f877-0fe5-49a5-b95d-6520dfb5b277,5
957,ccf397de-2e45-4f73-848d-454f47d6201f,6
967,59b69be6-d2a1-4003-9d7e-65ac97fedba7,2
969,65b6f1f6-1f5a-497a-b98e-2d4f86a00528,4
986,351153bd-ee4f-4d03-a03b-eda38f190599,2
992,d0dd7d56-a7f4-458a-bf38-cfa3ac02877f,4
997,52947a20-ba4d-4f04-867e-a9c8a8081e99,5
1000,ac875afc-0e27-4f40-b1a0-36972d3c290f,4
1004,d90cc484-4e02-4f40-8b37-cd61af688976,4
1010,c55e1e87-0b09-4b6a-9471-2e0710447065,4
1015,f629295a-e57d-4dc5-8e6e-5fd8d48923f7,2
1023,39062243-2d56-463d-aa0a-920da91d62ea,2
1027,359b479b-acb6-4a8d-b806-4e0ae56292f5,5
1037,ccec89e1-e98a-4dec-9d78-68035398b5c6,2
1044,b43cb4c4-f407-42d4-bcd7-e6ae95c745b0,5
1046,897b8893-61df-4391-a904-ef436524ee81,2
1047,6276b9f0-04b2-475a-ac19-8422f9e29fbe,2
1054,17f28823-0e61-4a28-ad19-b2824187ca25,5
1063,45216448-3451-4e53-9a25-40d662701cb4,3
1076,b6df1de0-261b-4b94-babb-91d044ebd3c9,2
1089,3d3bcae0-a282-4651-9bf2-42931f055495,6
1091,96f9c771-2a69-4987-834e-8ed92b9cf4bb,4
1094,2ddbd2e4-2d39-459f-aaad-9f8e6b0703a4,5
1107,08b0f1bc-7793-4559-abf4-51a9ee3cca16,2
1117,0655722d-d98e-4ee3-8771-3c296af60c94,5
1120,3095d77a-d8fe-4b0f-9d9a-bcddd8c84e63,5
1124,7bedecad-806d-4103-881b-8790624773cd,2
1129,a9af0181-ae25-42b1-9a80-3aab1ca74bd8,5
1132,c4fd3786-6c20-4384-81ba-888628376464,5
1172,9a5ade46-d141-4c80-8b5b-4ea446b8b8d0,2
1179,5cd0161a-579f-4c12-9697-c112242eacc9,2
1182,9f54cdb3-035a-476f-aa4d-b769b6c3dedd,5
1183,f9cb753c-4c98-4a07-933e-e952814d7395,5
1200,fed2e2a4-966a-4a8d-b398-d3465854fde7,5
1204,d31186d3-f734-4e93-9135-85a82d5de4ad,5
1211,2842adb2-a961-4548-9e09-28f5ec3f9dfe,4
1222,8b5c7b5b-3230-422f-b1ce-c6d29c0583c2,2
1243,da12d4a2-8564-4bf4-baf4-a1b17ec20bfc,6
1244,41d3d0e7-37c3-44bd-8a81-1522b0af8302,2
1259,0f0d60bf-98a4-4a5d-b71a-61197ae9d581,6
1262,9885678f-3f4d-428e-a244-f870b339b027,4
1267,39f1b1ef-1e07-4e19-a91d-5d11845c4fa2,4
1268,d3a12e4e-9b99-45de-8f02-13d4143148ba,4
1269,066eba57-8dd6-4b17-9671-4226f25c0527,4
1274,122509c7-5cd9-485a-a439-213fd66889b4,4
1281,798e85cd-f895-4e7e-b5ba-6371beca540a,2
1296,0cca029d-c67e-4ec8-8f8e-ee0351d3f5b8,2
1302,a7ba09e5-2cf9-429c-90e3-c5be205e7c93,6
1304,9fd7014b-f8b3-44ec-9173-e04f63da1e92,5
1311,a8f10b58-a0c9-4519-ac0e-3450a9a323ae,4
1315,06c68601-3286-4358-9815-8c0f44aef1f5,5
1316,66329c89-522c-484d-88cb-cb5180eca75f,4
1319,71669f95-3c31-481b-a3da-bc0ba9fb7198,2
1322,34680fea-c1f8-4346-9576-f96a204282f2,5
1329,67d098d0-0f69-4601-9c46-0d09d741f429,2
1435,a4646465-6131-49f6-ac90-ad405cb49918,5
1463,f9cb753c-4c98-4a07-933e-e952814d7395,6
1468,f7106ab9-fda3-460c-8f6c-967bd87dab66,2
1471,661333c2-b9a9-4b91-9ca8-2d030428fc07,2
1472,4e4465c4-29eb-42a8-8d23-12889c5f030a,4
1481,82ec7248-cfc2-4352-ba4a-954ab568f12e,4
1487,0704bd7f-e948-40be-a582-fb38e9176c10,4
1492,714bd6da-f88f-4d9f-abbe-c030c20b4e4e,2
1504,a0f10661-edd2-4ac6-b0b6-38bf9ceb7c43,2
1513,c379a3c8-c420-4618-8775-d4645bd8ae14,4
1527,0d99b203-f91f-47e3-bd73-d45a4f9e3678,5
1529,a8bc7ae1-970c-43c3-82fa-b95c6ef8ddb0,4
1531,33d491ad-f225-4240-8a1b-9b940fd0c253,2
1532,05a1fe99-7940-487c-8dcb-21676bc9e49f,4
1540,bbf13de1-670a-49f5-a5d2-4df7735af8b5,4
1542,546dfdaf-7ab6-4807-a032-0da2ba4cd2dd,4
1543,554a341d-a4d7-40a6-a26b-f6dcd8e4f023,4
1549,b24a0737-47f5-4424-b12c-26495b4281f2,4
1562,00385b52-88cc-43b5-ac6f-86d3823dd96a,5
1566,fc9690d0-9455-40cd-8951-d5f29ba4bc30,5
1576,e4b0b153-7a7c-4823-97d3-f845cb100763,4
1586,a30cc566-0a66-4ddf-bcf3-530ee4c5fa6d,4
1596,db6c554f-c34b-4084-9f5f-14309f11f14f,5
2605,d3faa2e2-a115-4347-b562-afdda9963a4d,2
1605,4bc5e353-507e-4064-859d-9bad9ff367ab,5
1634,37cab012-9f17-4226-8c3f-20e79970516d,2
1637,002cb6f6-13e6-4ddf-9968-7dc63f3357d2,2
1638,fbba5c6c-a4e3-4a8b-a791-eec3a8722d96,2
1641,cf781256-96ef-47c9-82e8-23f48ea4e209,2
1651,792e381b-8c60-462b-ab5f-08fa85e94585,6
1652,4c428883-70f8-4b81-b411-db9cb5e1aefb,5
1655,b015ec53-57ae-4146-b767-fa38cd07ace5,2
1663,25b35b79-f905-4952-be74-1b130d7c340d,5
1672,0809c540-e125-449e-bde2-7ae230eb4874,2
1682,e6b9208e-9e27-4485-aef0-5915bc6fc9ba,2
1690,d431a282-7fe5-41fa-bab6-9d64a4a3cb02,2
1693,dbbf9898-748e-4ba7-a6de-9351dbca8fd3,2
1695,5b9050b6-f44a-470a-8a85-0f8ba75b5fdd,2
1704,5f157c61-8641-461a-8880-910c7eb83d5a,2
1706,64068eed-8256-4abe-a0ee-4db01738c725,2
1721,eed190f5-c22e-4f32-96d7-2274631aceea,2
1724,a20d87d7-9907-4e19-9d70-ef3cac533756,4
1725,f3240ead-836a-4e52-8b78-dac41cd69526,4
1728,ca519f9d-8b65-4a08-a5ee-1d5a517df186,2
1741,269aafef-bc10-4e36-989b-011bd8067683,5
1756,e5d7085d-c2be-4ca2-b1d7-f00c934b47e2,2
1762,1063930b-f2ba-42dc-898b-6c4bc9b96ee7,5
1772,598f259e-f33c-430f-8f52-be5436347a89,4
1773,98ecbde3-8da8-4620-a06c-a1cef6034194,2
1777,109d7097-c5e7-494d-b411-07672bd06a81,5
1779,72aa6b27-87f0-44f1-995d-b635f31c28c2,2
1780,55e81d18-775c-4912-a832-444970c6be76,5
1788,b3a822d5-23fb-46c8-8c42-9f4a7e891113,2
1792,6effba2d-36b7-4715-b6a2-75a1239c1cef,4
1797,2f5f0a64-6d9c-4fc8-b00c-3157287e9916,2
1799,5097fa79-40b6-4d31-90fd-6be0fae305e8,2
1800,87fa2fc4-2098-45cf-a2f9-b95f02c0f4dd,5
1805,85125e30-8916-49df-a688-6bb391542488,2
1814,fa0fa32b-a1d4-4cae-8ab5-5cfdbadbe723,5
1819,d116ce15-7e93-4542-9e37-2e3f9183bfd6,5
1823,be2d9558-aff6-4e3d-a9c3-8a75e69c3d23,5
1828,32101d37-611a-428a-b2f4-7f0e024ab9b1,5
1829,9fff4818-4069-4c17-a4b9-cd3f19180ddc,4
1830,80443e1c-60b9-46fc-9da6-c4ab7d7ea470,4
1833,1e7497ce-35da-400f-9275-6eb07ab28d31,5
1855,40e27423-4c03-4543-843b-d6283ddcc6d3,4
1861,11114dfd-583f-43f0-8abd-205745b792b4,4
1867,00538388-26b1-418a-b87c-a6d3309bea83,6
1886,fdd9a1d1-caeb-467a-a063-2c72fd97121a,5
1909,11e922f0-98b5-4630-996d-d0fac740855e,5
1922,772fca87-373d-458f-973d-30267a5470c4,5
1926,f9d19c1f-1fd6-4546-96f2-5d68bf24be10,2
1935,8c5d1b5f-83c2-4ec9-8b28-11af5a8cdb7e,4
1942,bf072808-0fdf-4580-bc6c-0d602ef58b8d,2
1967,ab94b0bc-39e3-4c4e-8c6e-614866bf7b99,5
1968,70c73399-3b1e-41bc-87b7-49260e3835e4,4
1983,bdb87d57-1aca-4d6e-aeba-e0b4fbd27d8d,2
2003,ed0f9639-8f3e-4643-9d7b-167c37deefad,5
2004,99074ee4-96b1-46a9-b9d2-5d92756cc121,2
2007,5275f2ad-5aa5-4441-850c-24aeee0020de,2
2016,e0787834-8987-47c6-8e23-ac704679dc34,4
2025,659e9278-73b8-406c-8cab-351d588ea970,4
2040,661879f4-b3da-4727-9141-f2817c3ef740,2
2042,d7640227-3dee-4d54-bfe5-ad347864fc86,2
2044,0a94cff2-b15f-4399-a78e-23f87129aaf7,5
2057,9a2ead21-de91-4801-a82c-1c4ae8bbffb3,5
2063,042f82f0-3b31-487f-90ca-75cf355f400f,4
2064,ce316ee3-7548-40f1-ac58-c9ab2635ba0b,4
2083,590bc086-f693-4902-9e19-e6d8e5e52333,6
2103,5e94e310-ee36-4612-8bad-73f48fef3a94,6
2104,a69b8095-caa7-4a95-9ae9-4dd3743e75a8,1
2117,dc1e4b37-c179-4793-8aca-38ea6f06e938,2
2130,4b95f70c-5fdc-4961-95fc-3e4658eba24c,2
2143,4fcca351-1408-462c-b7ee-293f02378aaf,5
2144,16d371d2-9a29-45a8-b1e7-7fcbfb3f2928,4
2162,a903052c-acf6-45c3-b4e2-32a31ae2fd71,5
2173,922741b8-9658-4ac5-8629-7d5ac90cf66c,2
2181,a0aa9de8-d28b-49bc-ac07-ab94ead8c1d9,6
2186,2cace010-8039-4d0e-8aa9-08549c11cf06,2
2192,1e4f8018-f66b-4593-9b90-940ccb9ab601,2
2203,d3d62cae-ee82-4ae8-b63f-6935aabc5d03,2
2204,da32dde2-e30a-446a-84dc-b4b4137a6bd3,2
2220,9455a697-4052-400a-bb16-518a60996248,4
2235,13a746f9-aa18-4d3e-8010-0380a65c894e,2
2237,6d4513ed-e626-47ca-95df-14f90caf1656,2
2243,62c5c825-717b-4cf7-83a4-7ceb6cc65779,5
2251,705a8721-7616-45a5-b14f-77d14ca68e28,4
2252,77f65566-de28-4302-b646-1e207ded6397,6
2271,e26142ad-8f17-49ba-b188-dc3038d4da01,6
2293,f0b8bc37-3464-4c46-b93d-af99c6b65285,5
2295,d9a2637e-c2d8-4283-b1c8-0bd1c7b5149b,5
2301,a5bd467d-bb7a-4d83-b4ee-95467a0035fc,5
2608,20e3984b-1580-46bb-85b2-97d832e72cf2,5
2320,88ea2a8f-49a7-44dd-9d03-bea0b5944bed,5
2338,70a1aa2e-3a78-4614-92e3-e07cdd429e23,5
2345,249e5db2-1fe0-4144-a562-073e5acb4724,1
2351,f71549ce-aaad-43a8-800e-2d679a47149f,2
2352,6e7f3801-d98b-408a-96f4-1f9589e426eb,2
2361,2e5a71ce-d911-4a8a-bfab-6b5a71332139,5
2364,0a70bfd2-6fc6-4f36-b5ca-be8d2ebc44a8,5
2371,349db629-31c1-48d1-ad04-4b8b43283d62,5
2373,ec9bb63b-3710-4d6b-aee4-e4db97e49962,4
2374,d36bc808-edc8-4c21-9cef-76fee98f0fdb,6
2392,2630a2d9-cbc2-4e2a-ae01-7e86b1bef2bf,5
2395,83d09cde-943d-41f5-9e61-57f7c5da0fef,2
2396,cb7cf7d8-4912-4945-9701-f3c673771fcc,2
2405,f554fcdd-e548-40b8-a5b3-c3d7631fcfc2,2
2407,58b94b29-3878-4944-8436-709f1808536b,2
2413,eea6a1a1-3180-470e-9c17-d34d3738e73d,2
2429,51bea81b-30fa-43fe-9625-864c3afc8a7d,2
2432,e52900be-4b75-41bd-a4b6-3d41ce28e13b,2
2434,093e8616-297c-46ac-8ab4-82c273d12b72,5
2435,5cbc4fb0-009b-4d32-bb7f-9206d2a3059d,4
2437,5644e225-c438-4e0a-89a9-a10f3ed77dce,2
2444,bc152712-3ef5-48ce-8dfa-4fe67b0dc0dc,5
2446,244b034a-fd7f-45d5-9de6-8b9e238a788a,5
2454,9d72622d-4a56-49fd-af9b-7f4a41435313,5
2461,2e0678ef-a93b-4371-b14b-921a13c3b03d,2
2464,5d63d2a7-a400-4bed-948b-4f1ff6a27354,4
2467,e0250d62-0f1b-4209-b4ad-06c2d175dec1,2
2476,4f4029e4-7f7c-47da-b20b-66c9e4c46b7a,2
2479,2bfed4ab-c5ae-44c2-ae63-de2f681f8efd,3
2480,9bceebeb-c5f4-4448-a409-0be001164075,4
2488,88511c5c-ab49-4a42-bd51-c002939f875f,2
2492,24ca1a4a-cfd0-4746-aaf6-f1eac61eff14,2
2493,94b52143-3bba-436a-b7bc-7f6755f88453,2
2498,8d2a23eb-d6f2-4d6c-98db-6af45f07ddbd,2
2500,323b6bc7-bdb9-4e47-9042-49e482f80605,2
2502,f12d4514-9c35-43c3-ad88-3137e8a577de,5
2510,59acb08a-19c9-4cf9-9f6e-02b484e55d1e,5
2514,75213444-08e6-47a2-b48d-1db918efde42,5
2515,b4f11a84-157b-440a-8c00-2b9e9d2911e6,6
2520,1da92ed2-20fe-45e3-a4cf-8d207909f432,5
2523,6b2aff4b-99c9-476a-b5b1-059da728ad84,2
2534,fa05f20d-cc31-484f-a5f6-4691ff0b4c11,5
2536,c9a07535-1e94-4b3a-96bf-c17de85c48a8,5
2544,432a2442-9934-42ab-bf0f-818813e73674,2
2551,047f1eb6-7a23-4f73-bbd5-adadb7d93d80,2
2563,ab2d9d35-eb74-436e-81cc-366310612ed9,2
2590,3318bbe3-12d0-42de-9c2d-e667da50ea32,5
15,c77be0c4-fc81-4d70-983f-4fe7c9c59e54,5
22,43a4c3e1-c926-45f3-a41a-d9a4da12b1c8,4
23,d3e55581-6d0d-43cb-8a32-371f1b4000cc,4
24,1bc71b00-bc87-4f9c-b37b-38a7d92d9025,4
27,e2b945cb-a26f-4fae-abc9-085426d2ec03,6
28,18b7869f-acc5-40a4-b2d7-df6de1ea5211,2
42,61aa2f06-0514-42d5-8b87-b1d9073b80cc,2
47,f1fab17f-a539-4b1f-a19f-e93057da41fb,5
81,4fdd9f9f-fd4f-4bb8-a04d-a3762ec21ef7,5
83,79649df7-0e7f-498d-b639-222700a38742,4
87,3e63ae5f-41d2-440a-be11-cf8b59273abf,5
115,5e9866cf-acc7-4d02-bd8d-9acba0db9248,5
123,e3ae96a1-fa1a-423e-b2e9-952e6a368610,4
133,6edfb2fb-0a61-4c6f-8e88-d26e6fbcd2b1,1
147,918a024e-a0be-49be-83ba-2da8b7eaa18a,2
168,3dd9a073-6b63-466d-89b9-8607919d4bd3,5
171,ce5ad467-fbfa-4257-957d-dc9ebde1e1a3,4
174,f87bced4-85e8-4845-90d9-baaa6c200404,4
190,041b9d32-c482-44e2-bfdd-9870c27cc5e9,5
197,6ebbc8d2-f64d-4d87-9b6c-ca458075acd5,4
202,ce5ea62d-0cfa-4e84-b224-ad93309a2c03,5
217,ffdf6ba0-e91e-4ccb-bd43-b31804bb50e2,5
229,c754add7-6bda-4545-bbb6-3c0d091d1c44,2
235,12027c4e-f50d-4ba4-bca3-ad62ae338dea,5
258,db28c832-41e4-4e7a-b91b-7c2636be1ebe,5
284,c660db27-9a8d-464c-967b-9dda13b779d7,2
289,7a4561c8-a89f-4900-bcea-e07c082d8caf,2
299,e2d608d0-109b-4ffc-b372-8fbb08195b28,4
300,9766d9f0-ee8c-4d45-b48d-3b8d8055e8bb,6
321,c0e2236b-2bd8-4e8b-8a60-dd644c249839,5
323,4d9388b8-70d8-4963-ab32-5337337dcd4e,5
344,f900e760-2bae-4d2e-9525-887025e36d35,6
350,2b5e4f2c-2b9e-453d-8cb4-0f14ed88ba77,5
351,154b2d0d-fd62-4e52-a265-beddfc23ee19,6
353,3c669fdd-9481-458d-a5c0-eb8de1b64c53,4
356,f9237722-c383-43eb-8b6a-278440c0d797,4
359,ef3adeaa-ef34-4829-9ca9-aa0f0842806f,2
363,a81b3315-07ad-4627-ab2a-dcc1c469030e,4
367,3287117a-e3d8-41a0-a64c-a9649a0eba4e,5
370,3ce16ec3-cb00-4ff2-9981-8fccf29e8b12,2
389,4e42286a-fcc2-4528-a335-4fe58e90f944,2
391,799884cf-a76f-4e3c-b823-7facce0f2146,6
392,b4a31638-1bd1-47dc-aed6-f08c75785e3d,2
395,b987414f-ff6a-401a-a2bc-a19f22dfa906,4
398,bc9262a4-cbc8-4f23-a750-8860240018d4,2
400,469f4fa0-e364-4a06-8c62-79bb24316c33,5
409,407ea5c1-cce6-4553-bd97-6eabf6531e00,4
424,2e2bd22e-ddb2-4380-8f63-aa3d6edf4559,5
433,4f6e1ffd-8f55-42cb-86fc-d004d77a1362,4
436,9f3bba78-3b03-47bb-8878-c6ecbb4c7695,5
451,154a0cae-b1c7-4120-92c0-068817e5a079,4
454,f813f60e-d130-40dd-943d-945a7cce68d4,4
467,cb1b70d8-8d8a-4e0c-98f8-0476778aca91,6
487,077c3616-0c78-4949-803a-1b36eaf61df4,4
489,5a6f543b-d60c-4b17-8f30-83100b9d016c,5
781,b6652067-ba5f-4deb-83be-ec601055475a,2
783,c2f64bd2-8230-44fd-a3e7-69c8d15c640a,2
539,08bdebc8-08ed-41f9-9f8a-129ee6c4789d,3
546,05b2c295-f24c-4251-87e1-5bb7ebee1a80,2
548,c279db27-f83b-4a02-b336-78fa1c20df0b,5
569,ca4e4d3a-fed1-4d69-826d-80ac8a687551,5
575,4d4e1f1d-0df6-4562-a03b-39feb8031d8c,5
604,617e0af0-e3c5-46c5-b28b-2b1602ab95ac,2
607,355e8e06-7f42-4341-8930-1643616fb0b2,1
623,a5636958-a0a7-4857-83b9-ceeeb807a065,1
633,7960ec58-db43-4592-8c5c-7a4c1ff5ddf1,6
634,42d8fc1a-26c4-47e7-ab48-96cdc8c03858,6
652,89089267-27cd-458b-8855-c449c7396439,5
660,cddfe521-2447-4ab4-aff4-13b76e7bf66e,5
668,d089e757-63eb-447b-b42b-173deb99e20d,5
672,db78611a-341b-489f-a21c-62873be81a50,5
677,a07b6a3e-c270-426d-883a-b6f8c6041802,5
680,45f964af-20ab-4e68-a7a7-e0350976c835,5
694,ea882e45-26ec-4d3d-97b7-153426ec8227,5
711,279ceee6-1cb4-45bd-99d3-9719f1e740a6,5
713,ea1a0713-0342-421e-a64b-a6f4c5b2e5c0,5
719,a4659897-10da-478d-9730-fb17a9e254c4,5
756,e35b21fb-6e9d-47c5-93b3-98eb5126dc06,4
757,8bc51042-7f7a-4b5c-bcba-422be2aed367,2
761,426ac64d-8d1c-4bba-b17a-9f7e4899b1ce,2
769,40e2883e-4cb5-4c0b-bc96-ab7ec7f4c0ef,2
784,f7d886ca-7226-40e6-a352-358d34d0ece8,4
790,959c5247-98ee-48e5-8ac2-d891a803aab5,5
793,590eed9a-c62c-46e5-9bbd-2962e71cec7e,5
806,26dd8ce1-7f15-415a-aae3-e1ce9b0d34e9,5
811,1448b473-fc2c-4bfa-b6b0-da38e1fe6de1,5
813,e9372099-a509-44d1-aa4f-3ae769f9275d,5
814,e3c0f5a0-f3ef-4a6f-921f-1de09a7ca00a,5
819,f89c8440-e6c8-4895-a00d-c4780e5902fe,5
826,19e73055-5a16-428a-bd4a-fa77e7834c7b,5
849,4e32794b-8166-4def-a41f-abe543c0d6d1,4
863,c2c9ea98-c242-4f88-bbab-35edfd3aaf1b,2
870,92022aa7-f7a9-4e1f-a48a-96aa081d7f31,5
885,263fbdb3-ab5e-430f-890d-a6180af43112,6
896,9d5f510e-b612-421b-8339-f3dbee10d51a,2
916,56a444f0-c0bf-4d01-a0f3-42619ba3e8ad,6
922,584ddf21-4c39-4c94-8775-8a56607c08f2,6
928,0632ab74-e8c6-41a6-b9f3-a90551471c5f,5
931,351dd5fa-1495-47fe-b2a5-4b6ceb17aad6,2
933,9ac2c4f1-e86d-45b3-b75a-6ad38cec1912,2
937,3ca089af-d9f0-4ec4-ac38-f276ba75b027,2
941,ae859a63-bb2c-4836-92e2-09ccc804997c,5
944,d46ed53f-639e-4007-8a02-f72e943848ad,5
1276,53ddac8b-3dc9-44ed-a4bc-08fb29fde26b,6
979,65e08954-842a-4909-8966-70b1263774e6,5
983,e33c3d03-003b-41b0-ba97-8f17074c58e8,2
991,6082b232-50c5-4f82-9729-a73bef1fe94e,4
995,3fd30c98-c57f-41ef-9f08-dd76a2cf938f,4
999,72e9ea3e-f116-4b79-ac59-6be2f8c0a26d,5
1006,4cfdf76d-f78d-457e-b13d-5dcb80130275,4
1008,3f2218cb-8919-4828-8037-4403bb8f99f6,4
1014,0960921e-79d7-4b1c-8ce2-a204624f89a9,2
1019,f6a68c92-9c81-4789-ae5d-85ac7731309e,2
1020,82580f87-89f2-499b-980c-fc7062fa04da,2
1030,5a79ecff-973f-4683-8233-37bd64df888c,4
1038,08c1268a-5f6f-478c-b260-89fcdded2623,5
1060,36aee868-f73e-4c50-a7a8-d56b74cf6581,2
1064,45216448-3451-4e53-9a25-40d662701cb4,4
1070,5f439255-9685-413f-a407-495b62315821,4
1079,29ab7d45-3bef-486f-8b7b-a898b4c57047,2
1088,3d3bcae0-a282-4651-9bf2-42931f055495,4
1093,e32cc9e0-9d98-4603-aaf6-f2d63a27f648,5
1095,3ef27bdc-91c8-406c-8fb7-ef37e9df1eaf,2
1105,8842bd78-d946-4e0e-b8fb-0154123c2a71,2
1106,47edba1f-0491-40a8-81a3-cfe5be6cd1bf,2
1112,8cc17f80-af93-44fc-81c3-31b41adcacf0,5
1115,be418b50-ebef-434e-80ac-afdf4ca60c5a,5
1116,9bf8c1d8-7ece-4e4a-b520-777eb31daef2,5
1122,c17325c0-d8b4-40ec-a56f-4af0db09b5b2,5
1131,a35e8256-2444-4363-a498-317b1aeebb21,5
1138,c2ecca33-9d36-4eff-b2f3-b589375368ff,4
1156,81891a13-3d1c-4011-8443-6b376c5dc986,5
1157,5f4b76bd-ff43-4dc1-a2b6-c51a689a849b,5
1159,cb3ba918-38fe-4d82-9ef4-35a33d79bb42,6
1160,d0ed2c6b-f339-4342-94a2-c20372b46e78,5
1161,49a7dc70-7971-43a7-903a-5c9f71e05200,5
1165,6152f40f-2913-4020-ae41-34983b311d25,2
1171,b5de44ba-5055-4320-af33-ed204d1fed77,2
1186,d9d8a4cb-ae4f-456b-a88b-7d1473f41f46,5
1193,15a0bf6e-75e3-45f2-afa1-df5240b2c3a5,5
1195,76bb253f-3044-4a12-aca8-f18428ed9467,5
1197,92eaf870-0130-47ad-9975-c6385c6eef6f,5
1224,158f51a4-f6bd-4b85-b8cc-76c7d137fd45,5
1230,4ce00c51-6745-4f7b-9dae-425f674eb8d2,5
1233,429629f8-f3af-458c-8b61-ad9b3a572cd5,2
1239,816acd45-7c3f-4a05-9b2e-2f6b7861288f,2
1258,b950fc20-c382-445d-8c7e-b19b0f3a0aa0,4
1260,aad713a3-07fb-4b42-859b-0d033b1e4c5c,4
1273,bb2e4860-878b-46c1-9934-caeded5d4bda,2
1286,0e0b81c7-657a-409b-9a40-b6a901aa5c96,2
1288,20b1689f-446e-4890-8ea4-76404770d399,2
1307,6c8c505b-ce73-441f-bde3-cd9a4ded5623,5
1309,d8f7f52a-80af-43ec-9a09-484a939eb443,4
1312,1eb866a9-ac15-44a3-9429-a8e9d48b5670,2
1320,71669f95-3c31-481b-a3da-bc0ba9fb7198,5
1327,20c25cfe-c2f2-4da0-a8a1-12f50773d051,4
1336,cb6cd720-039a-4571-80fb-182b34bca100,4
1338,4ff2a6ca-fcc4-4211-ace9-46bdbbcab11a,2
1344,9dae90ff-57d0-4b56-a623-293f2434768c,5
1365,bbf202cf-1e98-4fe4-8bb4-b48ae9862944,4
1409,7f46ff07-3805-4937-8a02-428883f64402,5
1413,e6246cda-79e1-4859-83e2-75cdbed6bf37,2
1415,a01a1d29-ec7a-4d69-b3bc-0b0d56209849,5
1418,e6277edc-c5a3-49f4-9187-0ce2cf19a350,2
1426,1bca66bb-8aaf-4a16-906a-9425a8db22d6,2
1427,31e97216-9820-43d8-9aaa-9653fefd25a8,2
1445,d996bea9-43d6-4504-9618-6186543ac2a8,2
1458,ce510aca-ff26-4e0d-a8fc-f2f3416ef7de,5
1462,31adcea0-c167-4c2f-8c73-9709515e350e,6
1466,b0ae074c-36ef-47e0-8549-767c0a6a1ff8,2
1497,91d321df-a82b-453d-80a9-a8bfbf098b40,2
1509,a4ef67c4-f60d-4415-8fe8-ecaa0ddaba8e,2
1512,c379a3c8-c420-4618-8775-d4645bd8ae14,2
1520,f06c0fce-b39f-4501-886c-60633db1708f,2
1521,f0947ea8-5b59-4730-ad6c-2c98e66a8aec,5
1530,2f73c8d5-bf26-4928-83d8-25ed1a5df332,2
1569,891a7a49-7d5f-4812-89fe-d08feb3a4e31,6
1581,9b32d1db-6796-4433-9620-a4b86522d77e,2
1583,c22e391e-4132-4641-923e-21966133a400,5
1585,a98562d0-9db9-4d26-9163-825905bab143,5
1590,6cf5e975-43d2-40fd-bcc1-d5ceca7ffcec,2
1593,1958d00d-07da-4731-b37d-028318630cc5,5
1606,80c837fe-d861-4ccd-9af6-744c29c5d627,5
1612,7b42ea72-e6ea-4959-8e52-3e9836690399,1
1633,514436aa-789e-4bf5-adae-e5814c1c88c7,5
